Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2004,Athens,Hockey,Hockey,"EGLINGTON, Nathan",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"ELDER, Troy",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"GEORGE, Bevan",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"HAMMOND, Robert",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"HICKMAN, Mark",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"KNOWLES, Mark",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"LIVERMORE, Brent",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"MCCANN, Michael",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"MOWLAM, Stephen",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"SCHUBERT, Grant",Australia,Men,Hockey,Gold
2004,Athens,Hockey,Hockey,"WELLS, Matthew",Australia,Men,Hockey,Gold
2004,Athens,Rowing,Rowing,"GINN, Drew",Australia,Men,Coxless Pair (2-),Gold
2004,Athens,Rowing,Rowing,"TOMKINS, James",Australia,Men,Coxless Pair (2-),Gold
2004,Athens,Rowing,Rowing,"HANSON, Boden Joseph",Australia,Men,Eight With Coxswain (8+),Bronze
2004,Athens,Rowing,Rowing,"MCKAY, Mike",Australia,Men,Eight With Coxswain (8+),Bronze
2004,Athens,Rowing,Rowing,"RESIDE, Stuart",Australia,Men,Eight With Coxswain (8+),Bronze
2004,Athens,Rowing,Rowing,"STEWART, Geoff",Australia,Men,Eight With Coxswain (8+),Bronze
2004,Athens,Rowing,Rowing,"STEWART, James",Australia,Men,Eight With Coxswain (8+),Bronze
2004,Athens,Rowing,Rowing,"STEWART, Steve",Australia,Men,Eight With Coxswain (8+),Bronze
2004,Athens,Rowing,Rowing,"SZCZUROWSKI, Stefan",Australia,Men,Eight With Coxswain (8+),Bronze
2004,Athens,Rowing,Rowing,"TOON, Michael",Australia,Men,Eight With Coxswain (8+),Bronze
2004,Athens,Rowing,Rowing,"WELCH, Stuart",Australia,Men,Eight With Coxswain (8+),Bronze
2004,Athens,Rowing,Rowing,"BURGESS, Simon",Australia,Men,Lightweight Coxless Four (4-),Silver
2004,Athens,Rowing,Rowing,"CURETON, Ben",Australia,Men,Lightweight Coxless Four (4-),Silver
2004,Athens,Rowing,Rowing,"EDWARDS, Anthony",Australia,Men,Lightweight Coxless Four (4-),Silver
2004,Athens,Rowing,Rowing,"LOFTUS, Glen",Australia,Men,Lightweight Coxless Four (4-),Silver
2004,Athens,Rowing,Rowing,"BRADLEY, Amber",Australia,Women,Quadruple Sculls Without Coxswain (4X),Bronze
2004,Athens,Rowing,Rowing,"FALETIC, Dana",Australia,Women,Quadruple Sculls Without Coxswain (4X),Bronze
2004,Athens,Rowing,Rowing,"HORE, Kerry",Australia,Women,Quadruple Sculls Without Coxswain (4X),Bronze
2004,Athens,Rowing,Rowing,"SATTIN, Rebecca",Australia,Women,Quadruple Sculls Without Coxswain (4X),Bronze
2004,Athens,Shooting,Shooting,"VELLA, Adam",Australia,Men,Trap (125 Targets),Bronze
2004,Athens,Shooting,Shooting,"BALOGH, Suzanne",Australia,Women,Trap (75 Targets),Gold
2004,Athens,Softball,Softball,"ALLEN, Sandra",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"CARPADIOS, Marissa",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"CRAWFORD, Fiona",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"DOMAN, Amanda",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"EDEBONE, Peta",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"HARDING, Tanya",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"HODGSKIN, Natalie",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"MORROW, Simmone",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"MOSLEY, Tracey",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"PORTER, Stacey",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"ROCHE, Melanie",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"TITCUME, Natalie",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"WARD, Natalie",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"WILKINS, Brooke",Australia,Women,Softball,Silver
2004,Athens,Softball,Softball,"WYBORN, Kerry",Australia,Women,Softball,Silver
2004,Athens,Tennis,Tennis,"MOLIK, Alicia",Australia,Women,Singles,Bronze
2004,Athens,Triathlon,Triathlon,"HARROP, Loretta",Australia,Women,Individual,Silver
2004,Athens,Aquatics,Swimming,"ROGAN, Markus",Austria,Men,100M Backstroke,Silver
2004,Athens,Aquatics,Swimming,"ROGAN, Markus",Austria,Men,200M Backstroke,Silver
2004,Athens,Judo,Judo,"HEILL, Claudia",Austria,Women,57 - 63KG (Half-Middleweight),Silver
2004,Athens,Sailing,Sailing,"GERITZER, Andreas",Austria,Men,Single-Handed Dinghy Open (Laser),Silver
2004,Athens,Sailing,Sailing,"HAGARA, Roman",Austria,Men,Tornado - Multihull,Gold
2004,Athens,Sailing,Sailing,"STEINACHER, Hans Peter",Austria,Men,Tornado - Multihull,Gold
2004,Athens,Shooting,Shooting,"PLANER, Christian",Austria,Men,50M Rifle 3 Positions (3X40 Shots),Bronze
2004,Athens,Triathlon,Triathlon,"ALLEN, Kate",Austria,Women,Individual,Gold
2004,Athens,Boxing,Boxing,"ASLANOV, Fuad",Azerbaijan,Men,48 - 51KG (Flyweight),Bronze
2004,Athens,Boxing,Boxing,"MAMMADOV, Aghasi",Azerbaijan,Men,51 - 54KG (Bantamweight),Bronze
2004,Athens,Shooting,Shooting,"ASHUMOVA, Irada",Azerbaijan,Women,25M Pistol (30+30 Shots),Bronze
2004,Athens,Shooting,Shooting,"MEFTAKHETDINOVA, Zemfira",Azerbaijan,Women,Skeet (75 Targets),Bronze
2004,Athens,Wrestling,Wrestling Gre-R,"MANSUROV, Farid",Azerbaijan,Men,60 - 66KG,Gold
2004,Athens,Athletics,Athletics,"FERGUSON-MCKENZIE, Debbie",Bahamas,Women,200M,Bronze
2004,Athens,Athletics,Athletics,"WILLIAMS-DARLING, Tonique",Bahamas,Women,400M,Gold
2004,Athens,Athletics,Athletics,"NESTERENKO, Yuliya",Belarus,Women,100M,Gold
2004,Athens,Athletics,Athletics,"YATCHENKO, Iryna",Belarus,Women,Discus Throw,Bronze
2004,Athens,Athletics,Athletics,"TIKHON, Ivan",Belarus,Men,Hammer Throw,Silver
2004,Athens,Boxing,Boxing,"ARIPGADJIEV, Magomed",Belarus,Men,75 - 81KG (Light-Heavyweight),Silver
2004,Athens,Boxing,Boxing,"ZUYEV, Viktar",Belarus,Men,81 - 91KG (Heavyweight),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"MAKHNEU, Vadzim",Belarus,Men,K-2 500M (Kayak Double),Bronze
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"PIATRUSHENKA, Raman",Belarus,Men,K-2 500M (Kayak Double),Bronze
2004,Athens,Cycling,Cycling Track,"TSYLINSKAYA, Natallia",Belarus,Women,500M Time Trial,Bronze
2004,Athens,Judo,Judo,"MAKARAU, Ihar",Belarus,Men,90 - 100KG (Half-Heavyweight),Gold
2004,Athens,Rowing,Rowing,"BICHYK, Yuliya",Belarus,Women,Pair Without Coxswain (2-),Bronze
2004,Athens,Rowing,Rowing,"HELAKH, Natallia",Belarus,Women,Pair Without Coxswain (2-),Bronze
2004,Athens,Rowing,Rowing,"KARSTEN, Ekaterina",Belarus,Women,Single Sculls (1X),Silver
2004,Athens,Shooting,Shooting,"MARTYNOV, Sergei",Belarus,Men,50M Rifle Prone (60 Shots),Bronze
2004,Athens,Weightlifting,Weightlifting,"STUKALAVA, Tatsiana",Belarus,Women,63KG,Bronze
2004,Athens,Weightlifting,Weightlifting,"BATSIUSHKA, Hanna",Belarus,Women,63KG,Silver
2004,Athens,Weightlifting,Weightlifting,"RYBAKOU, Andrei",Belarus,Men,85KG,Silver
2004,Athens,Wrestling,Wrestling Gre-R,"MAKARANKA, Viachaslau",Belarus,Men,74 - 84KG,Bronze
2004,Athens,Cycling,Cycling Road,"MERCKX, Axel",Belgium,Men,Individual Road Race,Bronze
2004,Athens,Judo,Judo,"HEYLEN, Ilse",Belgium,Women,48 - 52KG (Half-Lightweight),Bronze
2004,Athens,Tennis,Tennis,"HENIN-HARDENNE, Justine",Belgium,Women,Singles,Gold
2004,Athens,Athletics,Athletics,"DE LIMA, Vanderlei",Brazil,Men,Marathon,Bronze
2004,Athens,Equestrian,Jumping,"PESSOA, Rodrigo",Brazil,Men,Individual,Gold
2004,Athens,Football,Football,ALINE,Brazil,Women,Football,Silver
2004,Athens,Football,Football,ANDREIA,Brazil,Women,Football,Silver
2004,Athens,Football,Football,CRISTIANE,Brazil,Women,Football,Silver
2004,Athens,Football,Football,DANIELA,Brazil,Women,Football,Silver
2004,Athens,Football,Football,ELAINE,Brazil,Women,Football,Silver
2004,Athens,Football,Football,FORMIGA,Brazil,Women,Football,Silver
2004,Athens,Football,Football,GRAZIELLE,Brazil,Women,Football,Silver
2004,Athens,Football,Football,JULIANA,Brazil,Women,Football,Silver
2004,Athens,Football,Football,KELLY,Brazil,Women,Football,Silver
2004,Athens,Football,Football,MARTA,Brazil,Women,Football,Silver
2004,Athens,Football,Football,MAYCON,Brazil,Women,Football,Silver
2004,Athens,Football,Football,MONICA,Brazil,Women,Football,Silver
2004,Athens,Football,Football,PRETINHA,Brazil,Women,Football,Silver
2004,Athens,Football,Football,"RENATA COSTA, Costa",Brazil,Women,Football,Silver
2004,Athens,Football,Football,ROSANA,Brazil,Women,Football,Silver
2004,Athens,Football,Football,ROSELI,Brazil,Women,Football,Silver
2004,Athens,Football,Football,TANIA,Brazil,Women,Football,Silver
2004,Athens,Judo,Judo,"GUILHEIRO, Leandro",Brazil,Men,66 - 73KG (Lightweight),Bronze
2004,Athens,Judo,Judo,"CANTO, Flavio",Brazil,Men,73 - 81KG (Half-Middleweight),Bronze
2004,Athens,Sailing,Sailing,"SCHEIDT, Robert",Brazil,Men,Single-Handed Dinghy Open (Laser),Gold
2004,Athens,Sailing,Sailing,"FERREIRA, Marcelo",Brazil,Men,Star - Keelboat,Gold
2004,Athens,Sailing,Sailing,"GRAEL, Torben",Brazil,Men,Star - Keelboat,Gold
2004,Athens,Volleyball,Beach volley.,"REGO, Emanuel",Brazil,Men,Beach Volleyball,Gold
2004,Athens,Volleyball,Beach volley.,"SANTOS, Ricardo",Brazil,Men,Beach Volleyball,Gold
2004,Athens,Volleyball,Beach volley.,"BEDE, Shelda",Brazil,Women,Beach Volleyball,Silver
2004,Athens,Volleyball,Beach volley.,"BEHAR, Adriana",Brazil,Women,Beach Volleyball,Silver
2004,Athens,Volleyball,Volleyball,"AMARAL, Dante",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"BITENCOURT, Nalbert",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"ENDRES, Gustavo",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"GARCIA, Ricardo",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"GAVIO, Giovane",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"GODOY FILHO, Gilberto",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"HELLER, Andre",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"LIMA, Mauricio",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"NASCIMENTO, Andre",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"RODRIGUES, Anderson",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"SANTANA, Rodrigo",Brazil,Men,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"SANTOS, Sergio Dutra",Brazil,Men,Volleyball,Gold
2004,Athens,Boxing,Boxing,"GEORGIEV, Boris",Bulgaria,Men,60 - 64 KG,Bronze
2004,Athens,Gymnastics,Artistic G.,"IOVTCHEV, Iordan",Bulgaria,Men,Floor Exercises,Bronze
2004,Athens,Gymnastics,Artistic G.,"IOVTCHEV, Iordan",Bulgaria,Men,Rings,Silver
2004,Athens,Gymnastics,Rhythmic G.,"ILIEVA, Zhaneta",Bulgaria,Women,Group Competition,Bronze
2004,Athens,Gymnastics,Rhythmic G.,"KEZHOVA, Eleonora",Bulgaria,Women,Group Competition,Bronze
2004,Athens,Gymnastics,Rhythmic G.,"MARINOVA, Zornitsa",Bulgaria,Women,Group Competition,Bronze
2004,Athens,Gymnastics,Rhythmic G.,"RANGUELOVA, Kristina",Bulgaria,Women,Group Competition,Bronze
2004,Athens,Gymnastics,Rhythmic G.,"TANCHEVA, Galina",Bulgaria,Women,Group Competition,Bronze
2004,Athens,Gymnastics,Rhythmic G.,"TANCHEVA, Vladislava",Bulgaria,Women,Group Competition,Bronze
2004,Athens,Judo,Judo,"GEORGIEV, Georgi",Bulgaria,Men,60 - 66KG (Half-Lightweight),Bronze
2004,Athens,Rowing,Rowing,"YANAKIEV, Ivo",Bulgaria,Men,Single Sculls (1X),Bronze
2004,Athens,Rowing,Rowing,"NEYKOVA, Rumyana",Bulgaria,Women,Single Sculls (1X),Bronze
2004,Athens,Shooting,Shooting,"GROZDEVA, Maria",Bulgaria,Women,10M Air Pistol (40 Shots),Bronze
2004,Athens,Shooting,Shooting,"GROZDEVA, Maria",Bulgaria,Women,25M Pistol (30+30 Shots),Gold
2004,Athens,Weightlifting,Weightlifting,"CHOLAKOV, Velichko",Bulgaria,Men,+ 105KG,Bronze
2004,Athens,Weightlifting,Weightlifting,"DOBREV, Milen",Bulgaria,Men,94KG,Gold
2004,Athens,Wrestling,Wrestling Gre-R,"NAZARIAN, Armen",Bulgaria,Men,55 - 60KG,Bronze
2004,Athens,Athletics,Athletics,"MBANGO ETONE, Francoise",Cameroon,Women,Triple Jump,Gold
2004,Athens,Aquatics,Diving,"DESPATIE, Alexandre",Canada,Men,3M Springboard,Silver
2004,Athens,Aquatics,Diving,"HARTLEY, Blythe",Canada,Women,Synchronized Diving 10M Platform,Bronze
2004,Athens,Aquatics,Diving,"HEYMANS, Emilie",Canada,Women,Synchronized Diving 10M Platform,Bronze
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"VAN KOEVERDEN, Adam",Canada,Men,K-1 1000M (Kayak Single),Bronze
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"VAN KOEVERDEN, Adam",Canada,Men,K-1 500M (Kayak Single),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"BRUNET, Caroline",Canada,Women,K-1 500M (Kayak Single),Bronze
2004,Athens,Cycling,Cycling Track,"MUENZER, Lori-Ann",Canada,Women,Sprint,Gold
2004,Athens,Cycling,Mountain Bike,"PREMONT, Marie-Helene",Canada,Women,Cross-Country,Silver
2004,Athens,Gymnastics,Artistic G.,"SHEWFELT, Kyle",Canada,Men,Floor Exercises,Gold
2004,Athens,Gymnastics,Trampoline,"COCKBURN, Karen",Canada,Women,Individual,Silver
2004,Athens,Rowing,Rowing,"BAERG, Cameron",Canada,Men,Four Without Coxswain (4-),Silver
2004,Athens,Rowing,Rowing,"HERSCHMILLER, Thomas",Canada,Men,Four Without Coxswain (4-),Silver
2004,Athens,Rowing,Rowing,"WETZEL, Jake",Canada,Men,Four Without Coxswain (4-),Silver
2004,Athens,Rowing,Rowing,"WILLIAMS, Barney",Canada,Men,Four Without Coxswain (4-),Silver
2004,Athens,Sailing,Sailing,"MACDONALD, Ross",Canada,Men,Star - Keelboat,Silver
2004,Athens,Sailing,Sailing,"WOLFS, Mike",Canada,Men,Star - Keelboat,Silver
2004,Athens,Wrestling,Wrestling Free.,"VERBEEK, Tonya",Canada,Women,48 - 55KG,Silver
2004,Athens,Tennis,Tennis,"GONZALEZ, Fernando",Chile,Men,Doubles,Gold
2004,Athens,Tennis,Tennis,"MASSU, Nicolas",Chile,Men,Doubles,Gold
2004,Athens,Tennis,Tennis,"GONZALEZ, Fernando",Chile,Men,Singles,Bronze
2004,Athens,Tennis,Tennis,"MASSU, Nicolas",Chile,Men,Singles,Gold
2004,Athens,Aquatics,Diving,"TIAN, Liang",China,Men,10M Platform,Bronze
2004,Athens,Aquatics,Diving,"HU, Jia",China,Men,10M Platform,Gold
2004,Athens,Aquatics,Diving,"LAO, Lishi",China,Women,10M Platform,Silver
2004,Athens,Aquatics,Diving,"PENG, Bo",China,Men,3M Springboard,Gold
2004,Athens,Aquatics,Diving,"GUO, Jingjing",China,Women,3M Springboard,Gold
2004,Athens,Aquatics,Diving,"WU, Minxia",China,Women,3M Springboard,Silver
2004,Athens,Aquatics,Diving,"TIAN, Liang",China,Men,Synchronized Diving 10M Platform,Gold
2004,Athens,Aquatics,Diving,"YANG, Jinghui",China,Men,Synchronized Diving 10M Platform,Gold
2004,Athens,Aquatics,Diving,"LAO, Lishi",China,Women,Synchronized Diving 10M Platform,Gold
2004,Athens,Aquatics,Diving,"LI, Ting",China,Women,Synchronized Diving 10M Platform,Gold
2004,Athens,Aquatics,Diving,"GUO, Jingjing",China,Women,Synchronized Diving 3M Springboard,Gold
2004,Athens,Aquatics,Diving,"WU, Minxia",China,Women,Synchronized Diving 3M Springboard,Gold
2004,Athens,Aquatics,Swimming,"LUO, Xuejuan",China,Women,100M Breaststroke,Gold
2004,Athens,Aquatics,Swimming,"LI, Ji",China,Women,4X200M Freestyle Relay,Silver
2004,Athens,Aquatics,Swimming,"PANG, Jiaying",China,Women,4X200M Freestyle Relay,Silver
2004,Athens,Aquatics,Swimming,"XU, Yanwei",China,Women,4X200M Freestyle Relay,Silver
2004,Athens,Aquatics,Swimming,"YANG, Yu",China,Women,4X200M Freestyle Relay,Silver
2004,Athens,Aquatics,Swimming,"ZHU, Yingwen",China,Women,4X200M Freestyle Relay,Silver
2004,Athens,Archery,Archery,"HE, Ying",China,Women,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"LIN, Sang",China,Women,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Archery,Archery,"ZHANG, Juan Juan",China,Women,Team (Fita Olympic Round - 70M),Silver
2004,Athens,Athletics,Athletics,"XING, Huina",China,Women,10000M,Gold
2004,Athens,Athletics,Athletics,"LIU, Xiang",China,Men,110M Hurdles,Gold
2004,Athens,Badminton,Badminton,"ZHANG, Jun",China,Men,Doubles,Gold
2004,Athens,Badminton,Badminton,"YANG, Wei",China,Women,Doubles,Gold
2004,Athens,Badminton,Badminton,"ZHANG, Jiewen",China,Women,Doubles,Gold
2004,Athens,Badminton,Badminton,"GAO, Ling",China,Women,Doubles,Gold
2004,Athens,Badminton,Badminton,"GAO, Ling",China,Women,Doubles,Silver
2004,Athens,Badminton,Badminton,"HUANG, Sui",China,Women,Doubles,Silver
2004,Athens,Badminton,Badminton,"ZHOU, Mi",China,Women,Singles,Bronze
2004,Athens,Badminton,Badminton,"ZHANG, Ning",China,Women,Singles,Gold
2004,Athens,Boxing,Boxing,"ZOU, Shiming",China,Men,48KG (Light Flywieght),Bronze
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"MENG, Guanliang",China,Men,C-2 500M (Canoe Double),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"YANG, Wenjun",China,Men,C-2 500M (Canoe Double),Gold
2004,Athens,Cycling,Cycling Track,"JIANG, Yonghua",China,Women,500M Time Trial,Silver
2004,Athens,Fencing,Fencing,"WANG, Lei",China,Men,Épée Individual,Silver
2004,Athens,Fencing,Fencing,"DONG, Zhaozhi",China,Men,Foil Team,Silver
2004,Athens,Fencing,Fencing,"WANG, Haibin",China,Men,Foil Team,Silver
2004,Athens,Fencing,Fencing,"WU, Hanxiong",China,Men,Foil Team,Silver
2004,Athens,Fencing,Fencing,"YE, Chong",China,Men,Foil Team,Silver
2004,Athens,Fencing,Fencing,"TAN, Xue",China,Women,Sabre Individual,Silver
2004,Athens,Gymnastics,Artistic G.,"ZHANG, Nan",China,Women,Individual All-Round,Bronze
2004,Athens,Gymnastics,Artistic G.,"LI, Xiaopeng",China,Men,Parallel Bars,Bronze
2004,Athens,Gymnastics,Artistic G.,"TENG, Haibin",China,Men,Pommel Horse,Gold
2004,Athens,Gymnastics,Trampoline,"HUANG, Shanshan",China,Women,Individual,Bronze
2004,Athens,Judo,Judo,"GAO, Feng",China,Women,- 48 KG,Bronze
2004,Athens,Judo,Judo,"SUN, Fuming",China,Women,+ 78KG (Heavyweight),Bronze
2004,Athens,Judo,Judo,"XIAN, Dongmei",China,Women,48 - 52KG (Half-Lightweight),Gold
2004,Athens,Judo,Judo,"QIN, Dongya",China,Women,63 - 70KG (Middleweight),Bronze
2004,Athens,Judo,Judo,"LIU, Xia",China,Women,70 - 78KG (Half-Heavyweight),Silver
2004,Athens,Sailing,Sailing,"YIN, Jian",China,Women,Board (Mistral),Silver
2004,Athens,Shooting,Shooting,"WANG, Yifu",China,Men,10M Air Pistol (60 Shots),Gold
2004,Athens,Shooting,Shooting,"DU, Li",China,Women,10M Air Rifle (40 Shots),Gold
2004,Athens,Shooting,Shooting,"ZHU, Qinan",China,Men,10M Air Rifle (60 Shots),Gold
2004,Athens,Shooting,Shooting,"LI, Jie",China,Men,10M Air Rifle (60 Shots),Silver
2004,Athens,Shooting,Shooting,"WANG, Chengyi",China,Women,50M Rifle 3 Positions (3X20 Shots),Bronze
2004,Athens,Shooting,Shooting,"JIA, Zhanbo",China,Men,50M Rifle 3 Positions (3X40 Shots),Gold
2004,Athens,Shooting,Shooting,"GAO, E",China,Women,Double Trap (120 Targets),Bronze
2004,Athens,Shooting,Shooting,"WANG, Zheng",China,Men,Double Trap (150 Targets),Bronze
2004,Athens,Shooting,Shooting,"WEI, Ning",China,Women,Skeet (75 Targets),Silver
2004,Athens,Table Tennis,Table Tennis,"CHEN, Qi",China,Men,Doubles,Gold
2004,Athens,Table Tennis,Table Tennis,"MA, Lin",China,Men,Doubles,Gold
2004,Athens,Table Tennis,Table Tennis,"GUO, Yue",China,Women,Doubles,Bronze
2004,Athens,Table Tennis,Table Tennis,"NIU, Jianfeng",China,Women,Doubles,Bronze
2004,Athens,Table Tennis,Table Tennis,"WANG, Nan",China,Women,Doubles,Gold
2004,Athens,Table Tennis,Table Tennis,"ZHANG, Yining",China,Women,Doubles,Gold
2004,Athens,Table Tennis,Table Tennis,"WANG, Liqin",China,Men,Singles,Bronze
2004,Athens,Table Tennis,Table Tennis,"WANG, Hao",China,Men,Singles,Silver
2004,Athens,Table Tennis,Table Tennis,"ZHANG, Yining",China,Women,Singles,Gold
2004,Athens,Taekwondo,Taekwondo,"CHEN, Zhong",China,Women,+ 67 KG,Gold
2004,Athens,Taekwondo,Taekwondo,"LUO, Wei",China,Women,57 - 67 KG,Gold
2004,Athens,Tennis,Tennis,"LI, Ting",China,Women,Doubles,Gold
2004,Athens,Tennis,Tennis,"SUN, Tian Tian",China,Women,Doubles,Gold
2004,Athens,Volleyball,Volleyball,"CHEN, Jing",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"FENG, Kun",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"LI, Shan",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"LIU, Yanan",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"SONG, Nina",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"WANG, Lina",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"YANG, Hao",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"ZHANG, Na",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"ZHANG, Ping",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"ZHANG, Yuehong",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"ZHAO, Ruirui",China,Women,Volleyball,Gold
2004,Athens,Volleyball,Volleyball,"ZHOU, Suhong",China,Women,Volleyball,Gold
2004,Athens,Weightlifting,Weightlifting,"WU, Meijin",China,Men,"- 56KG, Total (Bantamweight)",Silver
2004,Athens,Weightlifting,Weightlifting,"TANG, Gonghong",China,Women,+ 75KG,Gold
2004,Athens,Weightlifting,Weightlifting,"LI, Zhuo",China,Women,48KG,Silver
2004,Athens,Weightlifting,Weightlifting,"CHEN, Yanqing",China,Women,58KG,Gold
2004,Athens,Weightlifting,Weightlifting,"SHI, Zhiyong",China,Men,62KG,Gold
2004,Athens,Weightlifting,Weightlifting,"LE, Maosheng",China,Men,62KG,Silver
2004,Athens,Weightlifting,Weightlifting,"ZHANG, Guozheng",China,Men,69KG,Gold
2004,Athens,Weightlifting,Weightlifting,"LIU, Chunhong",China,Women,69KG,Gold
2004,Athens,Wrestling,Wrestling Free.,"WANG, Xu",China,Women,63 - 72KG,Gold
2004,Athens,Cycling,Cycling Track,"CALLE WILLIAMS, Maria Luisa",Colombia,Women,Points Race,Bronze
2004,Athens,Weightlifting,Weightlifting,"MOSQUERA, Mabel",Colombia,Women,53KG,Bronze
2004,Athens,Aquatics,Swimming,"DRAGANJA, Duje",Croatia,Men,50M Freestyle,Silver
2004,Athens,Handball,Handball,"BALIC, Ivano",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"DOMINIKOVIC, Davor",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"DZOMBA, Mirza",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"GOLUZA, Slavko",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"KALEB, Niksa",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"LACKOVIC, Blazenko",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"LOSERT, Venio",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"MATOSEVIC, Valter",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"METLICIC, Petar",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"SOLA, Vlado",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"SPOLJARIC, Denis",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"SPREM, Goran",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"VORI, Igor",Croatia,Men,Handball,Gold
2004,Athens,Handball,Handball,"ZRNIC, Vedran",Croatia,Men,Handball,Gold
2004,Athens,Rowing,Rowing,"SKELIN, Niksa",Croatia,Men,Coxless Pair (2-),Silver
2004,Athens,Rowing,Rowing,"SKELIN, Sinisa",Croatia,Men,Coxless Pair (2-),Silver
2004,Athens,Tennis,Tennis,"ANCIC, Mario",Croatia,Men,Doubles,Bronze
2004,Athens,Tennis,Tennis,"LJUBICIC, Ivan",Croatia,Men,Doubles,Bronze
2004,Athens,Weightlifting,Weightlifting,"PECHALOV, Nikolay",Croatia,Men,69KG,Bronze
2004,Athens,Athletics,Athletics,"GARCIA, Anier",Cuba,Men,110M Hurdles,Bronze
2004,Athens,Athletics,Athletics,"CRAWFORD, Yunaika",Cuba,Women,Hammer Throw,Bronze
2004,Athens,Athletics,Athletics,"MORENO, Yipsi",Cuba,Women,Hammer Throw,Silver
2004,Athens,Athletics,Athletics,"MENENDEZ, Osleidys",Cuba,Women,Javelin Throw,Gold
2004,Athens,Athletics,Athletics,"CUMBA, Yumileidi",Cuba,Women,Shot Put,Gold
2004,Athens,Baseball,Baseball,"BETANCOURT CHACON, Danny",Cuba,Men,Baseball,Gold
